word,lemma,persistence,speaker,interaction_id,turn_id,merged,participant_id,setting,start,end,persistence_lemma
Eintrag,Eintrag,,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,PER_SPP: Eintrag
um,um,,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
neun,neun,,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
Uhr,Uhr,,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
am,an,,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
dreizehnten,dreizehnter,,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,
Dezember,Dezember,,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,PER_SPP: Dezember
Klar,Klar,,A,16,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,
und,und,,A,16,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,
wie,wie,,A,16,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,
soll,sollen,,A,16,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,
der,der,,A,16,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,
Termin,Termin,,A,16,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,
heißen,heißen,,A,16,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,
Lerngruppe,Lerngruppe,,S,16,9,no,Dummy_participant_4,Quiz,83.232353,85.123232,
mit,mit,,S,16,9,no,Dummy_participant_4,Quiz,83.232353,85.123232,
Peter,Peter,,S,16,9,no,Dummy_participant_4,Quiz,83.232353,85.123232,
Alles,Alles,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
klar,klar,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
dein,der,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
Termin,Termin,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
am,an,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
dreizehnten,dreizehnter,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
Dezember,Dezember,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
um,um,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
neun,neun,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
Uhr,Uhr,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
namens,namens,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
Lerngruppe,Lerngruppe,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
mit,mit,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
Peter,Peter,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
ist,sein,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
eingetragen,eintragen,,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,
