,word,lemma,speaker,interaction_id,turn_id,merged,participant_id,setting,start,end,persistence_unigrams_lemma,persistence_bigrams_lemma,persistence_trigrams_lemma,persistence_quadrigrams_lemma
1412,Montag,Montag,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,,,
1413,den,der,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,,,
1414,zwölften,zwölf,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,,,
1415,Dezember,Dezember,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,FPP_Dezember,,,
1416,sehen,sehen,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,,,
1417,wie,wie,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,,,
1418,folgt,folgen,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,,,
1419,aus,aus,A,15,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,,,
1420,Und,und,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1421,wie,wie,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1422,sehen,sehen,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1423,meine,mein,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1424,Termine,Termin,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,
1425,am,an,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,SPP_end_Termin an,,
1426,dreizehnten,dreizehnter,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1427,zwölften,zwölf,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1428,aus,aus,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1429,Alexa,Alexa,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1430,wie,wie,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1431,sehen,sehen,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1432,meine,mein,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1433,Termine,Termin,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,
1434,am,an,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,SPP_end_Termin an,,
1435,dreizehnten,dreizehnter,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1436,Dezember,Dezember,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,SPP_Dezember,,,
1437,aus,aus,S,15,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1438,Tut,Tut,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,,,,
1439,mir,mir,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,FPP_mir,,,
1440,leid,leid,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,,,,
1441,das,der,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,,,,
1442,habe,haben,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,,,,
1443,ich,ich,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,,,,
1444,nicht,nicht,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,,,,
1445,verstanden,verstehen,A,15,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,,,,
1446,Alexa,Alexa,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,,,,
1447,wie,wie,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,,,,
1448,sehen,sehen,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,,,,
1449,meine,mein,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,,,,
1450,Termine,Termin,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,SPP_Termin,SPP_start_Termin an,,
1451,am,an,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,,SPP_end_Termin an,,
1452,dreizehnten,dreizehnter,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,,,,
1453,Dezember,Dezember,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,SPP_Dezember,,,
1454,aus,aus,S,15,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,,,,
1455,Am,an,A,15,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,,,,
1456,dreizehnten,dreizehnter,A,15,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,,,,
1457,Dezember,Dezember,A,15,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,FPP_Dezember,,,
1458,hast,haben,A,15,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,,,,
1459,du,du,A,15,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,,,,
1460,keinen,kein,A,15,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,,,,
1461,Eintrag,Eintrag,A,15,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,FPP_Eintrag,,,
1462,Alexa,Alexa,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1463,bitte,bitte,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1464,erstelle,erstelle,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1465,mir,mir,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,SPP_mir,,,
1466,einen,ein,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1467,Eintrag,Eintrag,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,SPP_Eintrag,,,
1468,um,um,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1469,neun,neun,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1470,Uhr,Uhr,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1471,am,an,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1472,dreizehnten,dreizehnter,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1473,Dezember,Dezember,S,15,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,SPP_Dezember,,,
1474,Klar,Klar,A,15,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,,,,
1475,und,und,A,15,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,,,,
1476,wie,wie,A,15,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,,,,
1477,soll,sollen,A,15,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,,,,
1478,der,der,A,15,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,,,,
1479,Termin,Termin,A,15,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,,,,
1480,heißen,heißen,A,15,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,,,,
1481,Lerngruppe,Lerngruppe,S,15,9,no,Dummy_participant_4,Quiz,83.232353,85.123232,,,,
1482,mit,mit,S,15,9,no,Dummy_participant_4,Quiz,83.232353,85.123232,,,,
1483,Peter,Peter,S,15,9,no,Dummy_participant_4,Quiz,83.232353,85.123232,,,,
1484,Alles,Alles,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1485,klar,klar,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1486,dein,der,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1487,Termin,Termin,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1488,am,an,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1489,dreizehnten,dreizehnter,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1490,Dezember,Dezember,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1491,um,um,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1492,neun,neun,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1493,Uhr,Uhr,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1494,namens,namens,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1495,Lerngruppe,Lerngruppe,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1496,mit,mit,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1497,Peter,Peter,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1498,ist,sein,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1499,eingetragen,eintragen,A,15,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1500,Hallo,Hallo,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,,,,
1501,wie,wie,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,,,,
1502,sieht,sehen,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,,,,
1503,mein,mein,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,,,,
1504,Kalender,Kalender,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,,,,
1505,am,an,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,,,,
1506,zwölften,zwölf,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,,,,
1507,zwölften,zwölf,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,,,,
1508,aus,aus,S,16,1,no,Dummy_participant_4,Quiz,0.0,7.3245324,,,,
1509,Die,der,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,,,
1510,Termine,Termin,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,FPP_Termin,FPP_start_Termin an,,
1511,am,an,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,FPP_end_Termin an,,
1512,Montag,Montag,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,,,
1513,den,der,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,,,
1514,zwölften,zwölf,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,,,
1515,Dezember,Dezember,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,FPP_Dezember,,,
1516,sehen,sehen,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,,,
1517,wie,wie,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,,,
1518,folgt,folgen,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,,,
1519,aus,aus,A,16,2,no,Dummy_participant_4,Quiz,8.3748653,12.348745,,,,
1520,Und,und,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1521,wie,wie,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1522,sehen,sehen,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1523,meine,mein,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1524,Termine,Termin,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,
1525,am,an,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,SPP_end_Termin an,,
1526,dreizehnten,dreizehnter,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1527,zwölften,zwölf,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1528,aus,aus,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1529,Alexa,Alexa,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1530,wie,wie,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1531,sehen,sehen,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1532,meine,mein,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1533,Termine,Termin,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,
1534,am,an,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,SPP_end_Termin an,,
1535,dreizehnten,dreizehnter,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1536,Dezember,Dezember,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,SPP_Dezember,,,
1537,aus,aus,S,16,3,yes,Dummy_participant_4,Quiz,15.945894,32.837438,,,,
1538,Tut,Tut,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,,,,
1539,mir,mir,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,FPP_mir,,,
1540,leid,leid,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,,,,
1541,das,der,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,,,,
1542,habe,haben,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,,,,
1543,ich,ich,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,,,,
1544,nicht,nicht,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,,,,
1545,verstanden,verstehen,A,16,4,no,Dummy_participant_4,Quiz,35.837458,44.283473,,,,
1546,Alexa,Alexa,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,,,,
1547,wie,wie,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,,,,
1548,sehen,sehen,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,,,,
1549,meine,mein,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,,,,
1550,Termine,Termin,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,SPP_Termin,SPP_start_Termin an,,
1551,am,an,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,,SPP_end_Termin an,,
1552,dreizehnten,dreizehnter,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,,,,
1553,Dezember,Dezember,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,SPP_Dezember,,,
1554,aus,aus,S,16,5,no,Dummy_participant_4,Quiz,46.287383,56.343434,,,,
1555,Am,an,A,16,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,,,,
1556,dreizehnten,dreizehnter,A,16,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,,,,
1557,Dezember,Dezember,A,16,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,FPP_Dezember,,,
1558,hast,haben,A,16,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,,,,
1559,du,du,A,16,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,,,,
1560,keinen,kein,A,16,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,,,,
1561,Eintrag,Eintrag,A,16,6,no,Dummy_participant_4,Quiz,57.568956,68.349849,FPP_Eintrag,,,
1562,Alexa,Alexa,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1563,bitte,bitte,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1564,erstelle,erstellen,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1565,mir,mir,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,SPP_mir,,,
1566,einen,ein,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1567,Eintrag,Eintrag,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,SPP_Eintrag,,,
1568,um,um,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1569,neun,neun,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1570,Uhr,Uhr,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1571,am,an,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1572,dreizehnten,dreizehnter,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,,,,
1573,Dezember,Dezember,S,16,7,no,Dummy_participant_4,Quiz,69.344344,72.239833,SPP_Dezember,,,
1574,Klar,Klar,A,16,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,,,,
1575,und,und,A,16,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,,,,
1576,wie,wie,A,16,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,,,,
1577,soll,sollen,A,16,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,,,,
1578,der,der,A,16,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,,,,
1579,Termin,Termin,A,16,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,,,,
1580,heißen,heißen,A,16,8,no,Dummy_participant_4,Quiz,74.454543,82.343443,,,,
1581,Lerngruppe,Lerngruppe,S,16,9,no,Dummy_participant_4,Quiz,83.232353,85.123232,,,,
1582,mit,mit,S,16,9,no,Dummy_participant_4,Quiz,83.232353,85.123232,,,,
1583,Peter,Peter,S,16,9,no,Dummy_participant_4,Quiz,83.232353,85.123232,,,,
1584,Alles,Alles,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1585,klar,klar,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1586,dein,der,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1587,Termin,Termin,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1588,am,an,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1589,dreizehnten,dreizehnter,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1590,Dezember,Dezember,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1591,um,um,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1592,neun,neun,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1593,Uhr,Uhr,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1594,namens,namens,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1595,Lerngruppe,Lerngruppe,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1596,mit,mit,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1597,Peter,Peter,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1598,ist,sein,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
1599,eingetragen,eintragen,A,16,10,no,Dummy_participant_4,Quiz,87.353452,99.394834,,,,
